# pos	SRR10903401-20200102	SRR10903402-20200102
18076	236	938
18077	235	938
18078	237	940
18079	234	936
18080	235	932
18081	238	929
18082	236	928
18083	234	926
18084	236	926
18085	239	925
18086	239	929
18087	240	933
18088	240	939
18089	241	948
18090	236	945
18091	235	948
18092	236	950
18093	237	951
18094	235	949
18095	233	947
18096	231	939
18097	235	944
18098	235	946
18099	236	948
18100	234	952
18101	230	945
18102	229	941
18103	226	932
18104	225	934
18105	223	936
18106	217	918
18107	213	906
18108	212	910
18109	211	906
18110	209	907
18111	211	911
18112	210	909
18113	208	903
18114	207	895
18115	207	885
18116	209	871
18117	209	873
18118	209	868
18119	212	879
18120	211	876
18121	210	871
18122	211	874
18123	212	871
18124	213	866
18125	214	867
18126	214	865
18127	212	857
18128	209	850
18129	208	838
18130	204	821
18131	200	816
18132	201	810
18133	200	801
18134	199	796
18135	199	794
18136	199	797
18137	197	794
18138	196	790
18139	194	789
18140	193	781
18141	192	772
18142	191	768
18143	189	765
18144	189	764
18145	186	753
18146	181	744
18147	181	737
18148	182	735
18149	182	734
18150	181	736
18151	181	739
18152	179	739
18153	179	745
18154	181	747
18155	181	742
18156	182	743
18157	183	741
18158	184	742
18159	180	732
18160	179	727
18161	179	725
18162	178	711
18163	174	692
18164	173	688
18165	173	689
18166	173	688
18167	173	683
18168	172	682
18169	171	677
18170	172	672
18171	169	660
18172	167	654
18173	168	643
18174	170	640
18175	164	635
18176	158	636
18177	159	637
18178	158	639
18179	158	641
18180	158	642
18181	155	645
18182	155	642
18183	155	643
18184	155	640
18185	152	642
18186	151	631
18187	148	630
18188	147	624
18189	146	617
18190	146	613
18191	147	607
18192	146	604
18193	146	604
18194	145	602
18195	142	597
18196	144	599
18197	145	603
18198	143	595
18199	143	590
18200	143	586
18201	143	585
18202	143	590
18203	142	588
18204	143	588
18205	147	595
18206	144	595
18207	144	602
18208	149	606
18209	149	610
18210	148	608
18211	148	612
18212	150	614
18213	148	615
18214	148	620
18215	149	623
18216	149	632
18217	149	652
18218	149	651
18219	150	653
18220	149	646
18221	147	623
18222	145	626
18223	145	626
18224	144	626
18225	145	626
18226	139	619
18227	135	611
18228	132	607
18229	133	607
18230	136	604
18231	141	630
18232	139	629
18233	140	628
18234	140	625
18235	141	647
18236	140	646
18237	144	654
18238	146	652
18239	146	654
18240	149	662
18241	150	663
18242	151	658
18243	151	654
18244	154	655
18245	158	669
18246	160	668
18247	166	683
18248	165	682
18249	170	688
18250	174	691
18251	176	696
18252	176	692
18253	185	713
18254	188	716
18255	189	718
18256	194	735
18257	200	741
18258	201	748
18259	201	751
18260	205	767
18261	207	764
18262	212	774
18263	215	783
18264	217	790
18265	218	790
18266	219	803
18267	217	804
18268	218	811
18269	218	807
18270	215	805
18271	221	809
18272	222	804
18273	222	806
18274	221	814
18275	224	818
18276	224	825
18277	226	821
18278	228	829
18279	228	827
18280	228	828
18281	232	827
18282	234	831
18283	234	833
18284	234	833
18285	235	831
18286	236	835
18287	235	833
18288	235	831
18289	234	832
18290	238	841
18291	239	842
18292	245	848
18293	246	846
18294	248	846
18295	249	846
18296	250	850
18297	254	847
18298	253	846
18299	254	846
18300	255	850
18301	257	857
18302	259	864
18303	257	865
18304	258	868
18305	257	870
18306	258	869
18307	255	866
18308	253	864
18309	253	864
18310	250	860
18311	250	862
18312	250	861
18313	247	851
18314	247	852
18315	247	850
18316	247	854
18317	250	865
18318	252	872
18319	254	874
18320	256	873
18321	257	882
18322	258	879
18323	256	880
18324	255	882
18325	251	884
18326	252	881
18327	253	883
18328	254	881
18329	256	877
18330	256	877
18331	255	877
18332	261	871
18333	261	868
18334	261	867
18335	261	862
18336	261	858
18337	259	863
18338	260	863
18339	261	865
18340	262	870
18341	264	874
18342	265	876
18343	266	877
18344	266	871
18345	264	866
18346	264	863
18347	264	854
18348	261	848
18349	261	847
18350	261	847
18351	258	846
18352	258	850
18353	257	844
18354	252	843
18355	247	832
18356	246	826
18357	246	829
18358	246	822
18359	245	820
18360	245	814
18361	241	810
18362	236	808
18363	235	787
18364	234	787
18365	233	781
18366	231	781
18367	232	776
18368	230	766
18369	230	763
18370	226	754
18371	228	748
18372	228	752
18373	228	748
18374	230	739
18375	228	735
18376	227	733
18377	227	726
18378	225	724
18379	224	723
18380	222	718
18381	221	718
18382	220	706
18383	215	701
18384	214	699
18385	213	690
18386	215	682
18387	211	668
18388	210	666
18389	211	664
18390	212	663
18391	211	661
18392	212	657
18393	212	662
18394	201	643
18395	201	638
18396	202	644
18397	202	639
18398	199	632
18399	197	630
18400	195	623
18401	193	608
18402	191	609
18403	191	617
18404	188	614
18405	184	609
18406	184	608
18407	183	603
18408	180	601
18409	177	597
18410	176	602
18411	174	593
18412	175	587
18413	172	585
18414	170	579
18415	167	570
18416	165	569
18417	163	558
18418	162	559
18419	162	546
18420	160	542
18421	157	539
18422	153	530
18423	151	527
18424	153	517
18425	152	516
18426	148	503
18427	149	492
18428	148	492
18429	146	486
18430	149	486
18431	147	482
18432	148	482
18433	144	474
18434	144	475
18435	143	472
18436	141	471
18437	142	474
18438	142	479
18439	139	483
18440	138	480
18441	134	469
18442	133	466
18443	128	459
18444	125	455
18445	124	449
18446	123	448
18447	123	449
18448	124	460
18449	124	463
18450	122	468
18451	120	461
18452	118	453
18453	118	452
18454	118	453
18455	118	452
18456	116	451
18457	115	450
18458	113	444
18459	114	450
18460	114	449
18461	114	449
18462	114	452
18463	114	451
18464	113	451
18465	115	453
18466	114	451
18467	110	442
18468	110	438
18469	107	436
18470	105	427
18471	103	427
18472	101	419
18473	100	421
18474	101	425
18475	100	429
18476	100	422
18477	102	427
18478	99	422
18479	99	417
18480	100	411
18481	96	410
18482	93	408
18483	94	407
18484	93	403
18485	95	410
18486	95	411
18487	94	394
18488	93	392
18489	92	394
18490	93	395
18491	92	392
18492	96	392
18493	95	393
18494	95	393
18495	96	396
18496	99	400
18497	101	402
18498	104	408
18499	104	412
18500	106	413
18501	104	412
18502	103	410
18503	100	408
18504	100	409
18505	99	407
18506	99	406
18507	99	404
18508	100	403
18509	101	409
18510	100	414
18511	100	417
18512	100	417
18513	100	425
18514	101	429
18515	101	430
18516	98	428
18517	99	422
18518	100	423
18519	101	427
18520	105	429
18521	105	430
18522	106	434
18523	104	439
18524	103	440
18525	104	438
18526	104	437
18527	103	433
18528	103	435
18529	107	444
18530	108	450
18531	106	445
18532	105	439
18533	105	443
18534	105	446
18535	107	449
18536	108	451
18537	108	450
18538	108	448
18539	108	450
18540	109	454
18541	108	453
18542	107	450
18543	105	447
18544	106	448
18545	106	451
18546	105	452
18547	105	447
18548	104	449
18549	102	446
18550	104	445
18551	109	450
18552	108	455
18553	108	456
18554	109	461
18555	110	458
18556	109	461
18557	110	457
18558	110	455
18559	110	457
18560	111	458
18561	114	458
18562	113	455
18563	112	452
18564	111	450
18565	113	447
18566	113	446
18567	114	444
18568	114	446
18569	117	446
18570	117	449
18571	117	453
18572	117	457
18573	118	458
18574	118	456
18575	119	451
18576	119	448
18577	119	447
18578	121	452
18579	121	455
18580	121	456
18581	119	455
18582	119	456
18583	120	459
18584	119	463
18585	119	464
18586	119	467
18587	121	467
18588	121	470
18589	121	468
18590	120	466
18591	120	464
18592	120	469
18593	120	478
18594	123	482
18595	124	484
18596	124	484
18597	124	487
18598	119	479
18599	119	481
18600	120	482
18601	119	484
18602	120	484
18603	120	485
18604	125	485
18605	126	481
18606	126	478
18607	126	479
18608	127	481
18609	130	479
18610	128	472
18611	128	472
18612	128	472
18613	128	467
18614	131	467
18615	132	463
18616	131	457
18617	132	454
18618	133	447
18619	134	445
18620	135	446
18621	136	451
18622	136	448
18623	137	446
18624	134	450
18625	132	448
18626	132	454
18627	133	455
18628	129	454
18629	131	457
18630	134	458
18631	134	465
18632	135	476
18633	136	481
18634	136	486
18635	133	493
18636	130	482
18637	127	477
18638	125	472
18639	125	465
18640	124	464
18641	121	462
18642	121	466
18643	121	467
18644	120	462
18645	119	462
18646	117	452
18647	117	450
18648	116	448
18649	118	448
18650	117	443
18651	120	447
18652	119	447
18653	120	442
18654	118	441
18655	117	439
18656	117	433
18657	117	436
18658	117	437
18659	117	439
18660	118	442
18661	118	441
18662	120	437
18663	120	432
18664	120	427
18665	120	424
18666	120	426
18667	120	427
18668	118	430
18669	117	428
18670	113	425
18671	112	424
18672	111	418
18673	110	418
18674	110	414
18675	110	412
18676	110	413
18677	112	418
18678	114	417
18679	114	415
18680	115	414
18681	113	408
18682	113	407
18683	112	403
18684	114	409
18685	114	409
18686	112	406
18687	112	405
18688	114	407
18689	113	412
18690	114	414
18691	111	414
18692	110	412
18693	108	405
18694	104	407
18695	102	398
18696	100	398
18697	99	390
18698	97	391
18699	96	387
18700	95	388
18701	93	388
18702	92	386
18703	93	387
18704	93	387
18705	92	383
18706	90	384
18707	89	383
18708	90	384
18709	89	386
18710	89	387
18711	88	385
18712	86	383
18713	88	381
18714	88	382
18715	89	381
18716	89	383
18717	89	385
18718	89	384
18719	90	387
18720	89	394
18721	89	391
18722	89	386
18723	88	383
18724	88	385
18725	88	384
18726	88	384
18727	91	386
18728	90	384
18729	92	383
18730	93	383
18731	93	386
18732	95	383
18733	96	382
18734	94	379
18735	94	380
18736	94	379
18737	94	377
18738	94	378
18739	95	375
18740	95	371
18741	94	368
18742	95	370
18743	96	369
18744	96	369
18745	95	367
18746	96	364
18747	97	357
18748	97	360
18749	98	361
18750	98	362
18751	98	359
18752	98	359
18753	96	358
18754	93	367
18755	92	368
18756	92	371
18757	92	376
18758	94	376
18759	94	380
18760	97	384
18761	101	385
18762	102	389
18763	102	391
18764	103	395
18765	104	397
18766	107	404
18767	107	404
18768	107	412
18769	106	413
18770	105	418
18771	107	427
18772	109	428
18773	109	431
18774	110	432
18775	110	422
18776	107	416
18777	107	416
18778	107	423
18779	108	423
18780	111	425
18781	107	423
18782	107	426
18783	106	421
18784	105	427
18785	106	431
18786	107	437
18787	108	443
18788	108	440
18789	105	440
18790	106	441
18791	107	443
18792	106	453
18793	106	449
18794	106	454
18795	106	456
18796	106	456
18797	107	459
18798	107	456
18799	107	453
18800	107	450
18801	107	441
18802	105	438
18803	105	445
18804	105	442
18805	105	439
18806	105	438
18807	105	439
18808	105	437
18809	105	437
18810	105	440
18811	105	443
18812	106	441
18813	107	442
18814	106	444
18815	109	448
18816	111	457
18817	117	465
18818	117	468
18819	120	473
18820	121	482
18821	121	483
18822	122	486
18823	121	485
18824	121	484
18825	122	484
18826	123	493
18827	123	493
18828	124	496
18829	124	496
18830	124	497
18831	125	499
18832	124	501
18833	123	497
18834	122	500
18835	121	497
18836	122	497
18837	123	496
18838	124	496
18839	127	491
18840	129	485
18841	128	488
18842	128	484
18843	128	485
18844	130	490
18845	130	486
18846	130	489
18847	132	489
18848	133	492
18849	133	491
18850	133	493
18851	133	491
18852	133	491
18853	133	494
18854	135	495
18855	136	498
18856	137	501
18857	136	501
18858	137	502
18859	137	504
18860	138	509
18861	141	508
18862	141	508
18863	141	506
18864	140	505
18865	140	504
18866	140	504
18867	140	506
18868	139	503
18869	139	500
18870	140	497
18871	140	496
18872	140	497
18873	140	498
18874	141	500
18875	141	499
18876	139	496
18877	139	496
18878	138	497
18879	138	496
18880	133	492
18881	132	494
18882	134	495
18883	134	495
18884	134	497
18885	135	495
18886	135	493
18887	135	493
18888	135	493
18889	132	491
18890	133	491
18891	134	495
18892	136	495
18893	137	494
18894	137	493
18895	139	497
18896	139	501
18897	137	504
18898	139	506
18899	140	505
18900	138	504
18901	137	500
18902	136	499
18903	135	502
18904	134	503
18905	134	497
18906	134	496
18907	135	493
18908	136	490
18909	136	491
18910	136	485
18911	130	470
18912	130	470
18913	130	469
18914	130	466
18915	127	462
18916	123	452
18917	124	447
18918	124	448
18919	123	445
18920	124	448
18921	123	447
18922	119	435
18923	117	427
18924	116	427
18925	115	425
18926	117	419
18927	118	421
18928	116	421
18929	116	413
18930	113	415
18931	114	416
18932	114	416
18933	114	415
18934	114	414
18935	113	407
18936	112	407
18937	115	405
18938	115	399
18939	116	401
18940	113	398
18941	113	399
18942	112	403
18943	110	393
18944	109	384
18945	109	379
18946	110	380
18947	112	382
18948	114	378
18949	114	379
18950	113	380
18951	111	378
18952	111	378
18953	112	379
18954	113	375
18955	114	376
18956	114	377
18957	114	377
18958	113	378
18959	113	373
18960	114	373
18961	116	366
18962	116	374
18963	117	376
18964	117	372
18965	118	368
18966	113	359
18967	113	362
18968	108	359
18969	107	353
18970	104	352
18971	103	342
18972	103	345
18973	103	345
18974	103	346
18975	103	347
18976	102	345
18977	101	341
18978	100	341
18979	100	339
18980	101	334
18981	102	336
18982	101	335
18983	101	334
18984	100	335
18985	101	335
18986	101	338
18987	104	342
18988	100	341
18989	101	341
18990	100	341
18991	101	343
18992	102	341
18993	102	341
18994	101	338
18995	97	334
18996	98	337
18997	99	336
18998	98	339
18999	98	336
19000	99	337
19001	100	341
19002	99	340
19003	99	344
19004	97	337
19005	97	338
19006	98	340
19007	95	338
19008	95	337
19009	94	335
19010	92	331
19011	90	320
19012	86	316
19013	87	319
19014	88	322
19015	91	327
19016	92	329
19017	92	328
19018	92	329
19019	91	328
19020	91	325
19021	88	330
19022	88	331
19023	85	331
19024	86	335
19025	88	335
19026	89	336
19027	89	335
19028	89	333
19029	89	331
19030	89	331
19031	90	327
19032	90	327
19033	89	330
19034	89	333
19035	89	333
19036	88	331
19037	89	329
19038	88	327
19039	86	322
19040	86	322
19041	87	321
19042	85	321
19043	84	320
19044	85	321
19045	83	318
19046	81	313
19047	80	311
19048	81	310
19049	80	312
19050	82	315
19051	82	314
19052	83	313
19053	83	311
19054	83	310
19055	83	312
19056	82	314
19057	83	313
19058	83	313
19059	84	316
19060	83	317
19061	83	315
19062	83	317
19063	83	315
19064	83	313
19065	84	314
19066	84	311
19067	83	307
19068	81	307
19069	81	298
19070	82	293
19071	82	294
19072	82	295
19073	83	297
19074	85	299
19075	85	293
19076	83	289
19077	84	289
19078	81	286
19079	79	284
19080	80	282
19081	82	287
19082	84	286
19083	84	282
19084	85	284
19085	86	284
19086	88	289
19087	90	290
19088	88	290
19089	87	289
19090	89	287
19091	89	286
19092	89	283
19093	92	279
19094	91	281
19095	91	285
19096	92	286
19097	91	284
19098	89	282
19099	87	281
19100	87	279
19101	88	282
19102	88	281
19103	88	281
19104	88	283
19105	87	277
19106	88	275
19107	88	272
19108	89	274
19109	90	274
19110	91	277
19111	91	275
19112	92	274
19113	92	267
19114	91	263
19115	90	258
19116	90	259
19117	90	256
19118	89	252
19119	89	251
19120	89	251
19121	89	250
19122	86	245
19123	86	245
19124	87	239
19125	86	240
19126	86	235
19127	86	233
19128	86	233
19129	85	229
19130	85	227
19131	85	227
19132	83	227
19133	82	226
19134	82	226
19135	82	226
19136	83	227
19137	83	228
19138	80	226
19139	78	230
19140	79	229
19141	81	232
19142	79	231
19143	79	232
19144	82	231
19145	82	232
19146	81	233
19147	80	232
19148	79	232
19149	79	233
19150	79	241
19151	81	245
19152	81	242
19153	81	239
19154	79	238
19155	80	235
19156	80	235
19157	80	233
19158	81	236
19159	83	238
19160	83	237
19161	84	239
19162	85	242
19163	85	241
19164	84	237
19165	83	231
19166	83	224
19167	83	224
19168	83	225
19169	83	226
19170	83	223
19171	83	224
19172	85	218
19173	85	216
19174	86	216
19175	85	212
19176	84	210
19177	85	206
19178	86	206
19179	86	205
19180	86	205
19181	86	206
19182	86	208
19183	87	209
19184	91	208
19185	88	207
19186	88	208
19187	90	209
19188	91	211
19189	93	212
19190	93	217
19191	92	218
19192	92	221
19193	91	225
19194	91	223
19195	87	219
19196	86	218
19197	84	222
19198	81	225
19199	81	223
19200	79	221
19201	78	216
19202	79	216
19203	81	217
19204	82	219
19205	82	216
19206	82	216
19207	81	216
19208	81	215
19209	81	214
19210	81	217
19211	82	221
19212	82	217
19213	82	216
19214	82	220
19215	82	221
19216	82	222
19217	82	222
19218	82	222
19219	82	222
19220	81	221
19221	79	223
19222	81	221
19223	81	220
19224	81	219
19225	81	219
19226	79	212
19227	79	208
19228	79	208
19229	80	209
19230	81	210
19231	82	213
19232	81	213
19233	82	212
19234	84	215
19235	85	208
19236	83	205
19237	83	209
19238	83	209
19239	82	206
19240	83	203
19241	80	203
19242	80	202
19243	78	202
19244	77	203
19245	77	202
19246	77	203
19247	78	203
19248	79	203
19249	79	203
19250	79	203
19251	79	203
19252	81	205
19253	79	208
19254	81	209
19255	83	213
19256	84	219
19257	84	222
19258	85	223
19259	85	217
19260	85	217
19261	86	216
19262	86	216
19263	86	221
19264	87	221
19265	88	220
19266	89	223
19267	89	224
19268	89	224
19269	89	225
19270	93	228
19271	94	231
19272	94	233
19273	93	236
19274	93	235
19275	94	238
19276	93	239
19277	93	242
19278	93	247
19279	94	249
19280	95	248
19281	95	248
19282	96	248
19283	96	248
19284	97	249
19285	97	251
19286	97	252
19287	96	249
19288	99	253
19289	98	251
19290	98	251
19291	98	253
19292	96	253
19293	98	255
19294	99	258
19295	97	262
19296	97	263
19297	96	265
19298	95	266
19299	95	267
19300	97	258
19301	98	258
19302	96	255
19303	97	254
19304	97	255
19305	96	254
19306	95	252
19307	96	251
19308	97	252
19309	97	254
19310	95	252
19311	95	253
19312	96	252
19313	96	252
19314	97	252
19315	98	253
19316	98	255
19317	98	256
19318	98	256
19319	100	259
19320	100	260
19321	100	263
19322	102	262
19323	104	262
19324	103	263
19325	103	264
19326	103	265
19327	102	264
19328	103	265
19329	105	267
19330	108	270
19331	108	271
19332	108	272
19333	108	272
19334	108	273
19335	103	276
19336	104	274
19337	102	270
19338	99	269
19339	99	269
19340	98	272
19341	98	274
19342	98	273
19343	98	272
19344	98	275
19345	100	276
19346	102	278
19347	102	279
19348	102	283
19349	102	287
19350	103	288
19351	106	295
19352	109	303
19353	112	304
19354	112	304
19355	112	304
19356	113	303
19357	112	301
19358	111	302
19359	111	302
19360	111	299
